Well ,mTVDSS,WELL,mTVDSS,ANGLE_FAIL.DEG                  :  Fail Angle,BRIT_IND.                     :  Brittleness Index,CS   .M/MIN                 :  Compressive Strength,DTCO .US/F                 :  Compressional slowness,DTSM .US/F                 :  Fast Shear Slowness,IP   .RAYL/M2                 :  P Impedence,IS   .RAYL/M2                 :  S Impedance,KBULK.                     :  Bulk Mudulus,LAMRHO.                     :  ,MU   .CP                   :  Mu,PR   .                     :  Poisson's ratio,PRESS_OB.PSI                  :  Over-burden Pressure,PRESS_SHMAX.PSI                  :  Horizontal Stress (Max),PRESS_SHMIN.PSI                  :  Horizontal Stress (Min),PR_STAT.                     :  Poisson's ratio (Static),PZS  .PSI                  :  Processed Zone Stress,STRESS_CUM.PSI                  :  Cumulative stress (SHPZ),UCS_BF.PSI                  :  Uniaxial Compressive Strength (BF),VP   .FT/S                 :  Compressional velocity,VPVS .                     :  Vp / Vs ratio,VS   .FT/S                 :  Shear velocity,YM   .                     :  Youngs' Modulus,YM_STAT.                     :  Youngs' Modulus (Static),PRESS_PP.PSI                  :  Pore Pressure,Well Block Pressure (psi),Depletion_Type
99,,Raag-99,3061.987163,40.702,62.478,1247.617,64.179,112.594,11469.946,6537.908,19.076,46.071,17.699,0.259,10674.104,10866.035,6835.493,0.233,1745.29,10361.566,2807.209,15581.444,1.754,8881.476,6.465,4.156,5252.065,3829.652832,
99,,Raag-99,3069.740135,40.117,62.956,1222.074,65.923,113.679,11090.134,6431.255,16.788,40.269,17.244,0.247,10704.244,10902.452,6740.078,0.222,1736.683,10153.522,2694.188,15169.12,1.724,8796.691,6.236,3.966,5255.368,3853.20044,
99,,Raag-99,3077.618414,39.67,61.075,1202.862,67.277,115.867,10780.334,6259.47,15.908,37.854,16.466,0.246,10734.99,10934.596,6742.888,0.221,1171.875,9029.526,2556.176,14863.921,1.722,8630.556,5.95,3.734,5258.683,3855.700928,
99,,Raag-99,3085.623488,38.977,56.233,1173.527,69.415,120.638,10282.903,5916.796,15.253,35.721,14.949,0.253,10765.754,10963.507,6810.677,0.227,738.183,8297.721,2313.04,14406.005,1.738,8289.235,5.431,3.326,5261.945,3858.243652,
99,,Raag-99,3093.758036,40.514,69.042,1239.363,64.736,109.076,11264.536,6685.413,15.674,37.5,18.682,0.228,10797.716,11006.507,6621.889,0.205,1767.792,9979.361,2901.948,15447.402,1.685,9167.91,6.655,4.315,5265.277,4410.544922,
99,,Raag-99,3102.023547,40.641,69.712,1244.915,64.361,108.308,11297.025,6713.128,15.716,37.491,18.892,0.227,10829.696,11039.978,6624.065,0.204,1681.759,9811.647,2936.817,15537.481,1.683,9232.971,6.724,4.373,5268.551,4392.827148,
99,,Raag-99,3110.422104,38.926,44.431,1171.413,69.573,132.969,11299.31,5912.106,22.398,57.768,13.552,0.312,10862.287,11035.911,7389.798,0.28,2406.842,12793.28,2187.615,14373.372,1.911,7520.539,5.156,3.116,5271.829,4304.495606,
99,,Raag-99,3118.956087,40.533,78.626,1240.185,64.68,107.43,12794.653,7703.279,16.582,45.022,21.856,0.216,10895.488,11112.491,6555.437,0.194,3046.203,12403.281,3450.013,15460.706,1.661,9308.431,7.707,5.234,5275.104,4278.384277,
99,,Raag-99,3127.627283,36.434,35.208,1070.651,77.658,150.13,9968.387,5156.381,18.188,46.192,10.469,0.317,10929.301,11101.897,7477.371,0.286,2965.297,14085.335,1690.794,12876.974,1.933,6660.916,4,2.282,5278.376,4278.044922,
99,,Raag-99,3136.436586,40.744,55.386,1249.46,64.055,121.496,13148.55,6932.197,27.784,76.774,17.391,0.308,10963.727,11142.077,7396.714,0.277,2819.127,13631.683,2872.233,15611.487,1.897,8230.71,6.596,4.265,5281.64,4284.192871,
99,,Raag-99,3141.17028,39.468,58.915,1194.217,67.898,120.728,11834.517,6655.815,19.518,51.456,16.804,0.269,10982.134,11179.534,7034.131,0.242,1929.263,11126.786,2669.021,14727.953,1.778,8283.103,6.184,3.924,5283.357,4285.869141,
99,,Raag-99,3143.226091,39.916,50.427,1213.405,66.53,126.769,12426.669,6521.667,25.571,69.358,15.681,0.31,10989.855,11167.76,7431.77,0.279,2105.73,12275.001,2560.177,15030.881,1.905,7888.389,5.958,3.741,5284.071,4286.597656,
99,,Raag-99,3147.021916,44.553,94.542,1427.922,53.458,93.968,16280.564,9261.835,32.743,93.494,30.042,0.261,11004.706,11206.09,6977.035,0.235,2986.129,13126.326,5406.428,18706.414,1.758,10641.875,10.987,8.517,5285.436,4287.942871,
99,,Raag-99,3151.087107,45.774,87.304,1490.108,50.322,95.326,17267.932,9115.504,46.3,131.997,29.146,0.307,11020.75,11200.742,7420.919,0.276,2367.513,12776.864,5447.047,19872.223,1.894,10490.273,11.049,8.585,5286.897,4289.383789,
99,,Raag-99,3155.145154,38.442,48.742,1151.272,71.098,128.333,10226.363,5665.509,16.929,40.383,13.456,0.279,11036.204,11230.754,7145.218,0.251,1331.728,10153.893,2113.744,14065.113,1.805,7792.216,4.991,2.992,5288.29,4290.822754,
99,,Raag-99,3159.196058,38.538,50.661,1155.235,70.794,127.486,10622.043,5898.526,17.527,43.243,14.102,0.277,11052.256,11247.987,7137.627,0.249,1823.698,11122.651,2218.524,14125.411,1.801,7843.98,5.224,3.168,5289.723,4292.259766,
99,,Raag-99,3163.239223,44.922,103.731,1446.452,52.496,90.451,16876.201,9794.659,31.974,92.935,33.006,0.246,11068.313,11278.19,6870.742,0.221,3044.274,13030.032,6038.468,19049.033,1.723,11055.734,11.93,9.578,5291.141,4293.694824,
99,,Raag-99,3167.274947,39.567,54.358,1198.455,67.593,124.201,12077.381,6572.771,22.201,59.461,16.13,0.29,11083.777,11274.436,7270.592,0.261,2585.512,12912.208,2596.458,14794.497,1.837,8051.485,6.034,3.802,5292.493,4295.127441,
99,,Raag-99,3171.303826,39.171,44.368,1181.692,68.811,132.707,11557.005,5992.544,23.665,61.743,13.764,0.316,11099.248,11277.055,7543.117,0.285,2732.585,13751.404,2232.308,14532.476,1.929,7535.386,5.255,3.191,5293.833,4296.558106,
99,,Raag-99,3175.324965,42.534,70.056,1330.628,58.916,107.058,13846.969,7620.284,28.246,75.601,21.695,0.283,11115.316,11310.086,7219.928,0.255,2749.333,13138.522,3649.551,16973.289,1.817,9340.766,8.073,5.569,5295.209,4297.986816,
99,,Raag-99,3179.338664,43.105,57.717,1357.482,57.337,114.212,14459.679,7259.167,38.121,103.691,19.373,0.332,11130.795,11301.143,7723.847,0.298,2454.658,13557.011,3329.679,17440.625,1.992,8755.685,7.483,5.032,5296.521,4289.385254,
99,,Raag-99,3183.345219,41.101,59.123,1265.307,63.006,116.197,12667.846,6869.014,25.245,66.108,18.018,0.292,11146.276,11337.685,7318.116,0.263,2483.47,12803.171,2950.55,15871.402,1.844,8606.11,6.752,4.396,5297.82,4290.806641,
99,,Raag-99,3187.344333,41.689,70.939,1291.74,61.307,107.868,13099.783,7445.296,23.052,60.739,21.038,0.261,11162.358,11368.65,7036.52,0.235,1862.263,10997.566,3444.955,16311.351,1.76,9270.599,7.698,5.226,5299.156,4292.225586,
99,,Raag-99,3191.336602,42.353,76.736,1322.199,59.424,101.772,12770.255,7456.432,20.839,51.883,22.331,0.241,11177.85,11393.647,6861.902,0.217,1312.347,9548.498,3632.065,16828.332,1.713,9825.905,8.041,5.54,5300.428,4293.642578,
99,,Raag-99,3193.989185,41.614,50.191,1288.343,61.522,121.435,12931.701,6551.528,31.179,81.384,16.444,0.327,11187.978,11362.181,7703.948,0.295,2837.621,14283.137,2741.111,16254.375,1.974,8234.879,6.332,4.045,5301.252,4294.583984,
99,,Raag-99,3196.348293,42.002,61.947,1306.025,60.414,112.792,13408.821,7182.069,28.834,76.632,19.408,0.299,11197.516,11386.855,7410.707,0.269,2391.259,12803.934,3239.698,16552.482,1.867,8865.885,7.312,4.881,5302.023,4295.421875,
99,,Raag-99,3200.381041,42.857,72.917,1345.736,58.021,105.618,14394.879,7907.816,29.978,82.145,22.821,0.284,11213.014,11410.178,7269.741,0.256,2449.384,12638.25,3887.967,17235.168,1.82,9468.128,8.499,5.969,5303.265,4296.854492,
99,,Raag-99,3205.041515,42.287,73.488,1319.155,59.608,105.718,13698.034,7723.541,25.507,68.33,22.268,0.267,11231.499,11437.381,7113.873,0.24,2388.698,12205.142,3710.911,16776.188,1.774,9459.136,8.184,5.672,5304.73,4298.510742,
99,,Raag-99,3209.701692,42.494,65.052,1328.728,59.03,109.993,13791.801,7401.673,30.192,80.644,20.511,0.298,11249.393,11440.785,7421.554,0.268,2977.158,13997.423,3457.429,16940.539,1.863,9091.513,7.721,5.247,5306.128,4300.167481,
99,,Raag-99,3214.362166,42.247,62.347,1317.286,59.722,110.242,12851.217,6961.99,27.09,68.215,19.249,0.292,11267.89,11462.604,7373.593,0.263,2351.121,12649.429,3189.094,16744.221,1.846,9070.978,7.216,4.796,5307.555,4301.825195,
99,,Raag-99,3219.021747,42.666,67.44,1336.764,58.55,105.881,12921.528,7145.401,26.128,64.852,20.57,0.28,11286.392,11487.868,7256.856,0.252,2053.054,11819.821,3411.6,17079.332,1.808,9444.601,7.636,5.17,5308.963,4303.483398,
99,,Raag-99,3223.683114,44.261,77.795,1413.455,54.225,98.849,14598.443,8008.182,32.672,84.853,24.693,0.285,11304.303,11503.754,7315.288,0.256,2579.006,12988.588,4295.495,18441.713,1.823,10116.461,9.203,6.653,5310.308,4305.142578,
99,,Raag-99,3228.346267,43.117,64.851,1358.071,57.303,107.036,13446.84,7198.956,30.524,77.168,20.5,0.299,11322.815,11515.651,7466.1,0.269,2645.561,13423.322,3459.675,17450.971,1.868,9342.625,7.725,5.25,5311.679,4306.803711,
99,,Raag-99,3233.011801,42.985,74.802,1351.806,57.666,102.715,13746.109,7717.385,26.854,69.84,22.901,0.27,11340.737,11548.661,7182.265,0.243,2701.553,12967.636,3852.085,17341.15,1.781,9735.724,8.436,5.909,5312.988,4308.46582,
99,,Raag-99,3237.680311,45.407,73.948,1471.129,51.252,99.266,15580.89,8044.534,43.259,113.335,24.701,0.318,11359.262,11542.876,7686.966,0.286,2955.547,14485.025,4440.247,19511.588,1.937,10073.983,9.446,6.896,5314.323,4310.129883,
99,,Raag-99,3242.353286,44.395,73.919,1420.073,53.872,104.702,16531.771,8506.065,44.01,128.593,24.762,0.32,11377.792,11560.99,7713.83,0.288,2978.388,14584.436,4461.606,18562.484,1.944,9550.926,9.481,6.932,5315.638,4311.796387,
99,,Raag-99,3247.031024,43.581,59.13,1380.239,56.044,115.545,16056.309,7787.945,46.236,136.501,20.544,0.346,11395.728,11564.627,8017.763,0.312,2731.474,14698.475,3621.637,17843.219,2.062,8654.667,8.022,5.522,5316.893,4313.465332,
99,,Raag-99,3251.588514,43.141,79.368,1359.203,57.238,104.233,15728.047,8636.895,33.241,98.18,25.256,0.284,11413.673,11616.769,7351.747,0.256,3079.288,14062.069,4417.556,17470.85,1.821,9593.936,9.408,6.858,5318.13,4315.091797,
99,,Raag-99,3256.029031,43.611,78.296,1381.698,55.962,102.163,15248.156,8352.549,33.211,92.976,24.92,0.286,11431.197,11634.061,7373.9,0.257,2595.929,13139.658,4349.342,17869.248,1.826,9788.316,9.293,6.743,5319.322,4967.631348,
99,,Raag-99,3260.483835,41.64,66.322,1289.534,61.446,112.277,13764.853,7533.161,27.379,75.974,20.45,0.286,11448.553,11651.771,7384.203,0.258,2314.299,12597.003,3408.415,16274.337,1.827,8906.539,7.63,5.164,5320.485,4972.696777,
99,,Raag-99,3264.95233,44.018,83.733,1401.476,54.871,99.154,15691.697,8683.742,33.776,95.415,26.694,0.279,11466.513,11673.644,7323.895,0.251,2914.578,13676.946,4720.024,18224.383,1.807,10085.324,9.906,7.365,5321.671,4984.331055,
99,,Raag-99,3269.433326,41.126,62.995,1266.404,62.935,114.531,13049.548,7170.682,25.034,67.453,19.083,0.284,11483.878,11689.478,7371.878,0.255,1605.675,11155.107,3132.086,15889.494,1.82,8731.223,7.106,4.701,5322.801,4988.411133,
99,,Raag-99,3273.927121,43.169,83.01,1360.529,57.162,99.6,14434.191,8283.993,26.264,71.097,25.351,0.254,11501.848,11722.315,7092.497,0.229,1671.959,10728.912,4308.507,17494.178,1.742,10040.162,9.225,6.675,5323.952,4990.385254,
99,,Raag-99,3278.837912,43.946,81.988,1397.97,55.063,98.816,15037.382,8379.236,31.547,85.7,25.846,0.275,11521.021,11732.112,7299.186,0.247,1749.298,11296.967,4507.765,18161.096,1.795,10119.853,9.558,7.009,5325.162,5221.607422,
99,,Raag-99,3284.161829,42.545,79.76,1331.117,58.887,102.89,14268.08,8166.038,25.47,70.21,24.191,0.256,11541.997,11762.849,7124.98,0.231,2143.162,11736.284,4069.782,16981.723,1.747,9719.135,8.817,6.274,5326.46,5226.01709,
99,,Raag-99,3289.489913,43.568,76.705,1379.606,56.079,102.644,15034.499,8214.075,32.932,91.094,24.392,0.287,11562.983,11769.076,7441.129,0.259,2219.498,12521.254,4239.535,17831.938,1.83,9742.45,9.108,6.559,5327.736,5228.510742,
99,,Raag-99,3294.822463,44.923,91.076,1446.494,52.494,93.743,16013.149,8967.02,34.667,95.606,29.156,0.272,11583.977,11798.608,7291.322,0.244,2160.236,12103.115,5255.357,19049.824,1.786,10667.493,10.754,8.264,5328.987,5231.010254,
99,,Raag-99,3300.160072,43.903,79.825,1395.852,55.179,100.054,15067.611,8309.612,32.603,88.934,25.314,0.281,11604.976,11815.338,7397.736,0.253,1879.221,11753.914,4418.73,18122.922,1.813,9994.58,9.41,6.86,5330.214,5233.511719,
99,,Raag-99,3305.501848,44.294,73.719,1415.089,54.138,102.299,15266.055,8078.905,37.807,102.515,24.071,0.305,11625.982,11824.22,7661.249,0.275,1742.154,12006.806,4244.076,18471.482,1.89,9775.24,9.116,6.567,5331.417,5236.017578,
99,,Raag-99,3310.847493,41.562,65.109,1285.987,61.672,111.54,13034.62,7206.991,25.033,66.02,19.694,0.28,11646.997,11859.645,7394.045,0.252,2539.165,13066.419,3239.264,16214.923,1.809,8965.417,7.311,4.881,5332.598,5305.431152,
99,,Raag-99,3316.198198,40.921,58.101,1257.271,63.535,118.057,12845.802,6913.286,25.928,69.428,17.849,0.296,11668.019,11872.744,7573.494,0.267,3668.471,15683.931,2929.876,15739.23,1.858,8470.457,6.711,4.362,5333.753,5307.994629,
99,,Raag-99,3320.699434,41.782,67.385,1295.952,61.042,110.398,13462.761,7443.881,26.12,70.423,20.552,0.28,11685.441,11899.284,7408.581,0.252,2606.075,13229.311,3408.302,16382.201,1.809,9058.109,7.63,5.164,5334.692,5311.186035,
99,,Raag-99,3324.353284,40.995,52.054,1260.56,63.318,120.801,12334.197,6465.025,26.75,68.539,16.312,0.311,11699.864,11897.609,7744.954,0.28,1646.203,11982.314,2677.493,15793.241,1.908,8278.098,6.202,3.938,5335.458,5312.937988,
99,,Raag-99,3328.016956,39.329,68.379,1188.356,68.323,114.36,11388.466,6803.974,14.537,37.109,18.134,0.222,11714.291,11957.101,6858.089,0.2,2197.137,11310.453,2789.942,14636.256,1.674,8744.348,6.431,4.127,5336.211,5314.697266,
99,,Raag-99,3331.691045,37.869,62.481,1127.845,72.927,123.453,11180.106,6604.405,14.115,37.758,16.306,0.232,11729.321,11968.29,6949.949,0.209,1699.771,10499.44,2497.833,13712.341,1.693,8100.268,5.827,3.636,5336.985,5316.461426,
99,,Raag-99,3335.375255,36.674,54.833,1080.039,76.855,131.57,10196.6,5956.185,12.842,33.018,13.798,0.241,11743.755,11978.996,7038.928,0.217,1082.791,9443.438,2103.395,13011.583,1.712,7600.513,4.967,2.975,5337.715,5318.231934,
99,,Raag-99,3339.069881,41.429,61.975,1279.981,62.055,113.239,12732.287,6977.321,24.977,64.745,18.78,0.285,11758.192,11971.415,7493.725,0.257,1830.341,11848.133,3078.592,16114.637,1.825,8830.856,7.003,4.611,5338.435,5320.007324,
99,,Raag-99,3342.77433,41.636,64.04,1289.314,61.46,107.678,11295.122,6447.002,19.517,44.452,18.249,0.258,11772.632,12000.272,7219.856,0.233,1597.246,10834.205,2905.088,16270.635,1.752,9286.913,6.662,4.32,5339.143,5321.47168,
99,,Raag-99,3346.488899,44.603,58.406,1430.436,53.326,111.563,15728.77,7518.199,48.822,134.348,20.541,0.352,11787.678,11963.075,8279.726,0.317,1583.861,12927.172,3639.731,18752.656,2.092,8963.587,8.055,5.553,5339.869,5323.258789,
99,,Raag-99,3350.213885,43.391,68.316,1371.132,56.557,105.822,14181.297,7579.212,32.766,86.22,21.831,0.3,11802.124,12008.64,7671.806,0.27,2221.38,12986.372,3738.164,17681.391,1.871,9449.841,8.233,5.718,5340.555,5325.051758,
99,,Raag-99,3353.949289,41.11,71.538,1265.705,62.98,108.696,12676.974,7345.268,20.157,52.8,20.597,0.247,11817.178,12051.765,7125.434,0.223,1714.295,10879.459,3313.61,15877.958,1.726,9199.976,7.452,5.005,5341.257,5327.286133,
99,,Raag-99,3358.033231,39.056,59.291,1176.835,69.17,120.924,11338.974,6486.01,17.268,44.436,16.349,0.257,11832.836,12063.295,7223.645,0.231,1095.421,9838.132,2561.142,14457.145,1.748,8269.636,5.96,3.743,5341.973,5329.360352,
99,,Raag-99,3362.463926,39.777,63.381,1207.435,66.951,116.359,11746.231,6758.652,18.067,46.615,17.704,0.253,11850.909,12084.106,7186.95,0.227,1196.441,9966.782,2790.849,14936.189,1.738,8594.117,6.433,4.128,5342.785,5331.611328,
99,,Raag-99,3366.900276,40.777,67.996,1250.918,63.958,111.714,12586.311,7205.862,20.661,54.566,19.66,0.256,11868.384,12100.29,7230.269,0.231,2014.456,11689.448,3162.221,15635.283,1.747,8951.446,7.164,4.751,5343.552,5333.865234,
99,,Raag-99,3371.341983,40.11,58.689,1221.775,65.944,118.242,11823.179,6593.858,20.653,52.83,16.997,0.274,11885.864,12109.069,7421.753,0.247,1156.694,10356.895,2717.216,15164.342,1.793,8457.244,6.283,4.005,5344.302,5336.12207,
99,,Raag-99,3375.789346,40.709,65.993,1247.91,64.159,113.15,12586.632,7136.944,21.345,56.551,19.225,0.263,11903.35,12132.93,7311.737,0.237,1431.627,10686.727,3099.844,15586.221,1.764,8837.788,7.044,4.647,5345.037,5338.381348,
99,,Raag-99,3380.242066,40.31,69.363,1230.425,65.346,111.068,11870.903,6984.168,17.038,43.361,19.166,0.235,11920.841,12164.894,7039.773,0.212,1357.301,9994.148,3009.607,15303.115,1.7,9003.487,6.868,4.495,5345.755,5366.253418,
99,,Raag-99,3384.700441,41.279,66.399,1273.236,62.49,109.799,12186.699,6935.863,20.934,52.303,19.254,0.26,11938.337,12170.424,7296.589,0.234,920.109,9633.396,3097.745,16002.532,1.757,9107.584,7.04,4.643,5346.457,5372.320801,
99,,Raag-99,3389.164174,43.205,72.042,1362.232,57.064,102.607,13400.823,7452.738,27.301,68.495,22.139,0.276,11956.44,12180.833,7468.583,0.248,1330.594,10798.355,3717.167,17524.15,1.798,9745.888,8.195,5.683,5347.165,5378.395996,
99,,Raag-99,3393.63386,42.289,71.007,1319.229,59.604,104.505,12592.428,7182.007,22.501,55.407,20.947,0.259,11973.946,12207.968,7293.53,0.233,995.309,9777.677,3418.932,16777.445,1.753,9568.905,7.65,5.182,5347.833,5384.479004,
99,,Raag-99,3398.109499,41.67,72.56,1290.867,61.362,105.263,12304.311,7172.694,19.58,48.501,20.769,0.243,11991.455,12234.343,7133.706,0.218,1191.481,9850.374,3331.727,16296.702,1.715,9500.024,7.486,5.036,5348.485,5390.570313,
99,,Raag-99,3402.59109,41.741,69.219,1294.109,61.158,107.154,12465.373,7114.551,21.651,54.152,20.237,0.258,12009.576,12245.068,7299.726,0.233,864.195,9527.841,3279.29,16351.173,1.752,9332.352,7.388,4.948,5349.142,5367.93457,
99,,Raag-99,3407.078039,40.21,60.282,1226.091,65.645,114.265,10811.886,6211.381,17.064,39.734,16.569,0.254,12027.096,12265.705,7254.908,0.228,899.97,9509.755,2592.343,15233.473,1.741,8751.565,6.025,3.795,5349.76,5374.041504,
99,,Raag-99,3411.571536,40.099,57.123,1221.302,65.977,117.953,11281.489,6310.337,19.505,47.631,16.306,0.272,12045.227,12274.649,7456.768,0.245,620.209,9353.952,2588.907,15156.775,1.788,8477.991,6.018,3.789,5350.383,5380.15625,
99,,Raag-99,3416.070986,41.248,63.806,1271.852,62.58,111.731,12303.426,6891.072,22.327,56.401,18.799,0.271,12062.757,12293.176,7454.395,0.244,957.375,10023.538,3043.021,15979.59,1.785,8950.068,6.933,4.551,5350.967,5386.279785,
99,,Raag-99,3419.388203,41.891,66.926,1300.917,60.731,109.887,13302.573,7351.93,25.979,68.857,20.392,0.28,12076.06,12302.16,7554.066,0.252,1643.651,11595.434,3377.525,16465.99,1.809,9100.255,7.572,5.113,5351.4,5419.53125,
99,,Raag-99,3421.724096,41.064,64.814,1263.649,63.115,112.793,12704.954,7109.289,22.933,60.332,19.212,0.272,12085.132,12315.938,7469.022,0.245,1504.073,11146.19,3123.212,15844.068,1.787,8865.838,7.089,4.686,5351.69,5422.710449,
99,,Raag-99,3425.404733,41.783,62.659,1296.025,61.037,110.475,12328.772,6811.602,23.98,59.203,18.793,0.28,12100.254,12327.056,7564.21,0.252,702.548,9733.517,3066.755,16383.441,1.81,9051.792,6.979,4.591,5352.163,5427.720703,
99,,Raag-99,3430.22772,42.736,63.139,1340.075,58.354,108.505,13068.586,7028.305,28.775,71.994,19.743,0.297,12119.011,12337.228,7754.638,0.267,1250.714,11210.702,3299.274,17136.734,1.859,9216.161,7.425,4.981,5352.733,5302.871582,
99,,Raag-99,3435.05279,39.573,59.512,1198.718,67.574,118.496,11279.284,6432.172,17.786,44.477,16.545,0.259,12138.378,12377.973,7346.48,0.233,2157.759,12208.477,2600.586,14798.644,1.754,8439.138,6.043,3.809,5353.301,5311.202637,
99,,Raag-99,3439.881134,44.767,76.438,1438.649,52.898,99.188,15191.344,8101.727,37.74,99.501,24.896,0.301,12157.75,12374.284,7827.062,0.271,3079.288,15012.7,4411.371,18904.264,1.875,10081.872,9.398,6.847,5353.849,5317.772949,
99,,Raag-99,3444.712454,40.969,68.1,1259.416,63.394,110.117,12239.567,7046.226,19.841,50.508,19.504,0.252,12176.524,12420.982,7287.369,0.227,2911.32,13597.377,3120.653,15774.443,1.737,9081.228,7.084,4.682,5354.361,5342.229981,
99,,Raag-99,3449.546156,43.484,70.571,1375.606,56.304,103.558,13887.996,7550.796,30.734,78.847,22.224,0.29,12195.91,12420.127,7711.563,0.261,3036.871,14696.869,3785.459,17760.771,1.839,9656.395,8.317,5.797,5354.87,5349.773926,
99,,Raag-99,3454.382536,39.811,70.184,1208.885,66.849,111.928,11596.901,6926.236,15.154,38.543,18.861,0.223,12215.302,12476.035,7000.623,0.2,2844.352,12889.949,2919.409,14959.148,1.674,8934.334,6.69,4.344,5355.359,5356.355469,
99,,Raag-99,3459.221596,41.239,65.24,1271.431,62.607,111.297,12465.214,7011.977,22.28,57.046,19.203,0.269,12234.093,12471.736,7481.234,0.242,1870.341,11903.149,3111.443,15972.613,1.778,8984.972,7.066,4.666,5355.814,5371.080566,
99,,Raag-99,3464.063929,43.294,72.066,1366.476,56.821,102.754,13603.495,7522.513,28.343,71.879,22.314,0.28,12253.497,12485.479,7613.849,0.252,3033.166,14494.029,3766.564,17599.019,1.808,9731.974,8.284,5.765,5356.264,5377.670898,
99,,Raag-99,3468.909238,41.706,74.149,1292.51,61.258,106.081,13094.778,7561.852,21.7,57.11,21.727,0.25,12272.906,12521.856,7293.9,0.225,3079.288,13946.376,3542.145,16324.3,1.732,9426.807,7.877,5.389,5356.693,5399.032715,
99,,Raag-99,3473.757525,39.074,45.429,1177.611,69.112,133.439,11986.991,6208.477,24.502,66.598,14.181,0.317,12292.323,12503.834,8062.114,0.285,3043.863,15411.955,2306.183,14469.166,1.931,7494.081,5.417,3.315,5357.102,5405.631836,
99,,Raag-99,3478.609382,41.821,66.449,1297.761,60.928,109.348,12854.185,7162.35,24.375,62.632,19.965,0.275,12311.744,12548.435,7577.935,0.247,1167.525,10690.922,3276.971,16412.697,1.795,9145.151,7.383,4.944,5357.492,5404.258301,
99,,Raag-99,3483.463919,41.621,67.555,1288.661,61.502,108.771,12569.87,7107.289,22.463,56.974,19.916,0.265,12330.566,12573.354,7474.798,0.239,1759.231,11668.057,3237.58,16259.692,1.769,9193.597,7.308,4.878,5357.85,5410.866699,
99,,Raag-99,3488.321729,39.738,63.198,1205.752,67.071,116.336,11625.384,6702.342,17.711,45.307,17.56,0.251,12349.999,12601.065,7328.668,0.226,1447.211,10751.757,2761.3,14909.567,1.734,8595.76,6.373,4.079,5358.2,5417.478516,
99,,Raag-99,3493.183112,43.945,77.644,1397.943,55.064,99.862,14555.266,8025.842,31.575,83.028,24.497,0.282,12369.44,12604.106,7676.114,0.253,3079.288,14710.805,4238.824,18160.602,1.813,10013.842,9.107,6.558,5358.53,5424.095703,
99,,Raag-99,3498.047768,44.014,80.598,1401.324,54.88,99.188,15007.421,8303.513,32.318,87.326,25.516,0.279,12388.886,12625.403,7658.542,0.251,3079.288,14675.658,4454.7,18221.635,1.807,10081.917,9.47,6.92,5358.841,5430.716797,
99,,Raag-99,3502.915996,43.576,69.998,1380.015,56.056,103.034,13664.06,7434.011,30.314,76.177,21.992,0.29,12408.338,12639.528,7784.531,0.261,2463.899,13696.858,3735.418,17839.229,1.838,9705.535,8.228,5.713,5359.131,5437.343262,
99,,Raag-99,3507.787201,43.174,70.444,1360.772,57.148,103.576,13406.085,7396.803,27.968,70.298,21.767,0.281,12420.498,12657.118,7688.089,0.253,3079.289,14734.757,3658.619,17498.447,1.812,9654.763,8.089,5.584,5359.302,5539.878906,
99,,Raag-99,3512.662572,43.174,70.444,1360.772,57.148,103.576,13406.085,7396.803,27.968,70.298,21.767,0.281,12420.498,12657.118,7688.089,0.253,3079.289,14734.757,3658.619,17498.447,1.812,9654.763,8.089,5.584,5359.302,5546.516602,
