Well ,mTVDSS,Northing,Easting,ANGLE_FAIL.DEG                  :  Fail Angle,BRIT_IND.                     :  Brittleness Index,BRIT_PR.                     :  Brittleness Index from Poisson's Ratio,BRIT_YM.                     :  Brittleness Index from Young's Modulus,CS   .M/MIN                 :  Compressive Strength,DTCO .US/F                 :  Compressional slowness,DTSM .US/F                 :  Fast Shear Slowness,IP   .RAYL/M2                 :  P Impedence,IS   .RAYL/M2                 :  S Impedance,KBULK.                     :  Bulk Mudulus,LAMBDA.                     :  Lambda,LAMRHO.                     :  ,MU   .CP                   :  Mu,PR   .                     :  Poisson's ratio,PRESS_OB.PSI                  :  Over-burden Pressure,PRESS_SHMAX.PSI                  :  Horizontal Stress (Max),PRESS_SHMIN.PSI                  :  Horizontal Stress (Min),PR_STAT.                     :  Poisson's ratio (Static),PZS  .PSI                  :  Processed Zone Stress,SHMAX_GRAD.                     :  Horizontal Stress Gradient (Max),SHMIN_GRAD.                     :  Horizontal Stress Gradient (Min),STRESS_CUM.PSI                  :  Cumulative stress (SHPZ),UCS_BF.PSI                  :  Uniaxial Compressive Strength (BF),UCS_LAL.PSI                  :  Uniaxial Compressive Strength (lal),VP   .FT/S                 :  Compressional velocity,VPVS .                     :  Vp / Vs ratio,VS   .FT/S                 :  Shear velocity,YM   .                     :  Youngs' Modulus,YM_STAT.                     :  Youngs' Modulus (Static),Difference[PP-PWELL]
99,3061.987163,837643.1443,2517660.707,40.702,62.478,46.878,78.078,1247.617,64.179,112.594,11469.946,6537.908,19.076,19.076,46.071,17.699,0.259,10674.104,10866.035,6835.493,0.233,1745.29,2.492,1.568,10361.566,2807.209,5437.79,15581.444,1.754,8881.476,6.465,4.156,1422.412168
99,3069.740135,837643.1653,2517660.683,40.117,62.956,51.115,74.796,1222.074,65.923,113.679,11090.134,6431.255,16.788,16.788,40.269,17.244,0.247,10704.244,10902.452,6740.078,0.222,1736.683,2.494,1.542,10153.522,2694.188,5255.512,15169.12,1.724,8796.691,6.236,3.966,1402.167561
99,3077.618414,837643.1867,2517660.659,39.67,61.075,51.436,70.713,1202.862,67.277,115.867,10780.334,6259.47,15.908,15.908,37.854,16.466,0.246,10734.99,10934.596,6742.888,0.221,1171.875,2.495,1.539,9029.526,2556.176,5120.591,14863.921,1.722,8630.556,5.95,3.734,1402.982072
99,3085.623488,837643.2081,2517660.634,38.977,56.233,49.16,63.306,1173.527,69.415,120.638,10282.903,5916.796,15.253,15.253,35.721,14.949,0.253,10765.754,10963.507,6810.677,0.227,738.183,2.495,1.55,8297.721,2313.04,4918.158,14406.005,1.738,8289.235,5.431,3.326,1403.701348
99,3093.758036,837643.2283,2517660.628,40.514,69.042,57.294,80.789,1239.363,64.736,109.076,11264.536,6685.413,15.674,15.674,37.5,18.682,0.228,10797.716,11006.507,6621.889,0.205,1767.792,2.499,1.503,9979.361,2901.948,5378.534,15447.402,1.685,9167.91,6.655,4.315,854.7320781
99,3102.023547,837643.2483,2517660.623,40.641,69.712,57.647,81.778,1244.915,64.361,108.308,11297.025,6713.128,15.716,15.716,37.491,18.892,0.227,10829.696,11039.978,6624.065,0.204,1681.759,2.5,1.5,9811.647,2936.817,5418.355,15537.481,1.683,9232.971,6.724,4.373,875.7238516
99,3110.422104,837643.2686,2517660.619,38.926,44.431,29.495,59.368,1171.413,69.573,132.969,11299.31,5912.106,22.398,22.398,57.768,13.552,0.312,10862.287,11035.911,7389.798,0.28,2406.842,2.492,1.669,12793.28,2187.615,4903.731,14373.372,1.911,7520.539,5.156,3.116,967.3333945
99,3118.956087,837643.2947,2517660.604,40.533,78.626,61.433,95.819,1240.185,64.68,107.43,12794.653,7703.279,16.582,16.582,45.022,21.856,0.216,10895.488,11112.491,6555.437,0.194,3046.203,2.502,1.476,12403.281,3450.013,5384.415,15460.706,1.661,9308.431,7.707,5.234,996.7197227
99,3127.627283,837643.3296,2517660.574,36.434,35.208,27.554,42.863,1070.651,77.658,150.13,9968.387,5156.381,18.188,18.188,46.192,10.469,0.317,10929.301,11101.897,7477.371,0.286,2965.297,2.493,1.679,14085.335,1690.794,4242.211,12876.974,1.933,6660.916,4,2.282,1000.331078
99,3136.436586,837643.3651,2517660.542,40.744,55.386,30.828,79.943,1249.46,64.055,121.496,13148.55,6932.197,27.784,27.784,76.774,17.391,0.308,10963.727,11142.077,7396.714,0.277,2819.127,2.495,1.656,13631.683,2872.233,5451.071,15611.487,1.897,8230.71,6.596,4.265,997.4471289
99,3141.17028,837643.384,2517660.526,39.468,58.915,43.772,74.058,1194.217,67.898,120.728,11834.517,6655.815,19.518,19.518,51.456,16.804,0.269,10982.134,11179.534,7034.131,0.242,1929.263,2.5,1.573,11126.786,2669.021,5060.482,14727.953,1.778,8283.103,6.184,3.924,997.4878594
99,3143.226091,837643.392,2517660.519,39.916,50.427,30.021,70.833,1213.405,66.53,126.769,12426.669,6521.667,25.571,25.571,69.358,15.681,0.31,10989.855,11167.76,7431.77,0.279,2105.73,2.495,1.661,12275.001,2560.177,5194.399,15030.881,1.905,7888.389,5.958,3.741,997.4733438
99,3147.021916,837643.4126,2517660.513,44.553,94.542,46.415,142.669,1427.922,53.458,93.968,16280.564,9261.835,32.743,32.743,93.494,30.042,0.261,11004.706,11206.09,6977.035,0.235,2986.129,2.501,1.557,13126.326,5406.428,6819.261,18706.414,1.758,10641.875,10.987,8.517,997.4931289
99,3151.087107,837643.4356,2517660.508,45.774,87.304,31.053,143.555,1490.108,50.322,95.326,17267.932,9115.504,46.3,46.3,131.997,29.146,0.307,11020.75,11200.742,7420.919,0.276,2367.513,2.497,1.654,12776.864,5447.047,7334.636,19872.223,1.894,10490.273,11.049,8.585,997.5132109
99,3155.145154,837643.4578,2517660.503,38.442,48.742,40.475,57.008,1151.272,71.098,128.333,10226.363,5665.509,16.929,16.929,40.383,13.456,0.279,11036.204,11230.754,7145.218,0.251,1331.728,2.5,1.591,10153.893,2113.744,4767.458,14065.113,1.805,7792.216,4.991,2.992,997.4672461
99,3159.196058,837643.4809,2517660.497,38.538,50.661,40.976,60.346,1155.235,70.794,127.486,10622.043,5898.526,17.527,17.527,43.243,14.102,0.277,11052.256,11247.987,7137.627,0.249,1823.698,2.501,1.587,11122.651,2218.524,4794.114,14125.411,1.801,7843.98,5.224,3.168,997.4632344
99,3163.239223,837643.5039,2517660.492,44.922,103.731,51.324,156.139,1446.452,52.496,90.451,16876.201,9794.659,31.974,31.974,92.935,33.006,0.246,11068.313,11278.19,6870.742,0.221,3044.274,2.504,1.526,13030.032,6038.468,6970.725,19049.033,1.723,11055.734,11.93,9.578,997.4461758
99,3167.274947,837643.5261,2517660.487,39.567,54.358,36.802,71.914,1198.455,67.593,124.201,12077.381,6572.771,22.201,22.201,59.461,16.13,0.29,11083.777,11274.436,7270.592,0.261,2585.512,2.5,1.612,12912.208,2596.458,5089.9,14794.497,1.837,8051.485,6.034,3.802,997.3655586
99,3171.303826,837643.5483,2517660.482,39.171,44.368,27.956,60.781,1181.692,68.811,132.707,11557.005,5992.544,23.665,23.665,61.743,13.764,0.316,11099.248,11277.055,7543.117,0.285,2732.585,2.498,1.671,13751.404,2232.308,4974.067,14532.476,1.929,7535.386,5.255,3.191,997.2748945
99,3175.324965,837643.5715,2517660.48,42.534,70.056,39.07,101.043,1330.628,58.916,107.058,13846.969,7620.284,28.246,28.246,75.601,21.695,0.283,11115.316,11310.086,7219.928,0.255,2749.333,2.502,1.597,13138.522,3649.551,6053.09,16973.289,1.817,9340.766,8.073,5.569,997.2221836
99,3179.338664,837643.5939,2517660.479,43.105,57.717,22.826,92.608,1357.482,57.337,114.212,14459.679,7259.167,38.121,38.121,103.691,19.373,0.332,11130.795,11301.143,7723.847,0.298,2454.658,2.497,1.706,13557.011,3329.679,6259.687,17440.625,1.992,8755.685,7.483,5.032,1007.135746
99,3183.345219,837643.6163,2517660.478,41.101,59.123,36.08,82.166,1265.307,63.006,116.197,12667.846,6869.014,25.245,25.245,66.108,18.018,0.292,11146.276,11337.685,7318.116,0.263,2483.47,2.502,1.615,12803.171,2950.55,5565.974,15871.402,1.844,8606.11,6.752,4.396,1007.013359
99,3187.344333,837643.6395,2517660.476,41.689,70.939,46.193,95.685,1291.74,61.307,107.868,13099.783,7445.296,23.052,23.052,60.739,21.038,0.261,11162.358,11368.65,7036.52,0.235,1862.263,2.505,1.55,10997.566,3444.955,5760.464,16311.351,1.76,9270.599,7.698,5.226,1006.930414
99,3191.336602,837643.6619,2517660.475,42.353,76.736,52.881,100.59,1322.199,59.424,101.772,12770.255,7456.432,20.839,20.839,51.883,22.331,0.241,11177.85,11393.647,6861.902,0.217,1312.347,2.507,1.51,9548.498,3632.065,5989.008,16828.332,1.713,9825.905,8.041,5.54,1006.785422
99,3193.989185,837643.6765,2517660.475,41.614,50.191,24.216,76.165,1288.343,61.522,121.435,12931.701,6551.528,31.179,31.179,81.384,16.444,0.327,11187.978,11362.181,7703.948,0.295,2837.621,2.498,1.694,14283.137,2741.111,5735.276,16254.375,1.974,8234.879,6.332,4.045,1006.668016
99,3196.348293,837643.6903,2517660.474,42.002,61.947,33.719,90.176,1306.025,60.414,112.792,13408.821,7182.069,28.834,28.834,76.632,19.408,0.299,11197.516,11386.855,7410.707,0.269,2391.259,2.502,1.628,12803.934,3239.698,5867.062,16552.482,1.867,8865.885,7.312,4.881,1006.601125
99,3200.381041,837643.7127,2517660.473,42.857,72.917,38.704,107.13,1345.736,58.021,105.618,14394.879,7907.816,29.978,29.978,82.145,22.821,0.284,11213.014,11410.178,7269.741,0.256,2449.384,2.504,1.595,12638.25,3887.967,6168.86,17235.168,1.82,9468.128,8.499,5.969,1006.410508
99,3205.041515,837643.717,2517660.461,42.287,73.488,44.35,102.625,1319.155,59.608,105.718,13698.034,7723.541,25.507,25.507,68.33,22.268,0.267,11231.499,11437.381,7113.873,0.24,2388.698,2.506,1.559,12205.142,3710.911,5965.956,16776.188,1.774,9459.136,8.184,5.672,1006.219258
99,3209.701692,837643.7183,2517660.448,42.494,65.052,34.088,96.016,1328.728,59.03,109.993,13791.801,7401.673,30.192,30.192,80.644,20.511,0.298,11249.393,11440.785,7421.554,0.268,2977.158,2.503,1.624,13997.423,3457.429,6038.612,16940.539,1.863,9091.513,7.721,5.247,1005.96052
99,3214.362166,837643.7197,2517660.435,42.247,62.347,35.898,88.796,1317.286,59.722,110.242,12851.217,6961.99,27.09,27.09,68.215,19.249,0.292,11267.89,11462.604,7373.593,0.263,2351.121,2.505,1.611,12649.429,3189.094,5951.824,16744.221,1.846,9070.978,7.216,4.796,1005.729805
99,3219.021747,837643.7211,2517660.421,42.666,67.44,40.082,94.799,1336.764,58.55,105.881,12921.528,7145.401,26.128,26.128,64.852,20.57,0.28,11286.392,11487.868,7256.856,0.252,2053.054,2.506,1.583,11819.821,3411.6,6099.969,17079.332,1.808,9444.601,7.636,5.17,1005.479602
99,3223.683114,837643.7224,2517660.408,44.261,77.795,38.409,117.181,1413.455,54.225,98.849,14598.443,8008.182,32.672,32.672,84.853,24.693,0.285,11304.303,11503.754,7315.288,0.256,2579.006,2.506,1.594,12988.588,4295.495,6702.243,18441.713,1.823,10116.461,9.203,6.653,1005.165422
99,3228.346267,837643.7238,2517660.395,43.117,64.851,33.628,96.075,1358.071,57.303,107.036,13446.84,7198.956,30.524,30.524,77.168,20.5,0.299,11322.815,11515.651,7466.1,0.269,2645.561,2.505,1.624,13423.322,3459.675,6264.262,17450.971,1.868,9342.625,7.725,5.25,1004.875289
99,3233.011801,837643.71,2517660.381,42.985,74.802,43.379,106.224,1351.806,57.666,102.715,13746.109,7717.385,26.854,26.854,69.84,22.901,0.27,11340.737,11548.661,7182.265,0.243,2701.553,2.509,1.56,12967.636,3852.085,6215.712,17341.15,1.781,9735.724,8.436,5.909,1004.52218
99,3237.680311,837643.6849,2517660.365,45.407,73.948,27.244,120.652,1471.129,51.252,99.266,15580.89,8044.534,43.259,43.259,113.335,24.701,0.318,11359.262,11542.876,7686.966,0.286,2955.547,2.504,1.667,14485.025,4440.247,7175.208,19511.588,1.937,10073.983,9.446,6.896,1004.193117
99,3242.353286,837643.6598,2517660.349,44.395,73.919,26.677,121.16,1420.073,53.872,104.702,16531.771,8506.065,44.01,44.01,128.593,24.762,0.32,11377.792,11560.99,7713.83,0.288,2978.388,2.504,1.671,14584.436,4461.606,6755.633,18562.484,1.944,9550.926,9.481,6.932,1003.841613
99,3247.031024,837643.6355,2517660.334,43.581,59.13,17.94,100.32,1380.239,56.044,115.545,16056.309,7787.945,46.236,46.236,136.501,20.544,0.346,11395.728,11564.627,8017.763,0.312,2731.474,2.502,1.734,14698.475,3621.637,6437.664,17843.219,2.062,8654.667,8.022,5.522,1003.427668
99,3251.588514,837643.6113,2517660.319,43.141,79.368,38.625,120.111,1359.203,57.238,104.233,15728.047,8636.895,33.241,33.241,98.18,25.256,0.284,11413.673,11616.769,7351.747,0.256,3079.288,2.509,1.588,14062.069,4417.556,6273.049,17470.85,1.821,9593.936,9.408,6.858,1003.038203
99,3256.029031,837312.7662,2517518.946,43.611,78.296,38.114,118.478,1381.698,55.962,102.163,15248.156,8352.549,33.211,33.211,92.976,24.92,0.286,11431.197,11634.061,7373.9,0.257,2595.929,2.51,1.591,13139.658,4349.342,6449.171,17869.248,1.826,9788.316,9.293,6.743,351.6906523
99,3260.483835,837312.7712,2517518.943,41.64,66.322,37.929,94.715,1289.534,61.446,112.277,13764.853,7533.161,27.379,27.379,75.974,20.45,0.286,11448.553,11651.771,7384.203,0.258,2314.299,2.51,1.591,12597.003,3408.415,5744.101,16274.337,1.827,8906.539,7.63,5.164,347.7882227
99,3264.95233,837312.7764,2517518.941,44.018,83.733,40.24,127.225,1401.476,54.871,99.154,15691.697,8683.742,33.776,33.776,95.415,26.694,0.279,11466.513,11673.644,7323.895,0.251,2914.578,2.511,1.575,13676.946,4720.024,6606.167,18224.383,1.807,10085.324,9.906,7.365,337.3399453
99,3269.433326,837312.7815,2517518.939,41.126,62.995,38.759,87.23,1266.404,62.935,114.531,13049.548,7170.682,25.034,25.034,67.453,19.083,0.284,11483.878,11689.478,7371.878,0.255,1605.675,2.511,1.584,11155.107,3132.086,5573.971,15889.494,1.82,8731.223,7.106,4.701,334.3898672
99,3273.927121,837312.7769,2517518.932,43.169,83.01,48.526,117.495,1360.529,57.162,99.6,14434.191,8283.993,26.264,26.264,71.097,25.351,0.254,11501.848,11722.315,7092.497,0.229,1671.959,2.515,1.522,10728.912,4308.507,6283.361,17494.178,1.742,10040.162,9.225,6.675,333.5667461
99,3278.837912,837312.7673,2517518.923,43.946,81.988,41.722,122.254,1397.97,55.063,98.816,15037.382,8379.236,31.547,31.547,85.7,25.846,0.275,11521.021,11732.112,7299.186,0.247,1749.298,2.513,1.563,11296.967,4507.765,6578.19,18161.096,1.795,10119.853,9.558,7.009,103.5545781
99,3284.161829,837312.7568,2517518.913,42.545,79.76,47.854,111.667,1331.117,58.887,102.89,14268.08,8166.038,25.47,25.47,70.21,24.191,0.256,11541.997,11762.849,7124.98,0.231,2143.162,2.516,1.524,11736.284,4069.782,6056.819,16981.723,1.747,9719.135,8.817,6.274,100.4429102
99,3289.489913,837312.7463,2517518.903,43.568,76.705,37.585,115.826,1379.606,56.079,102.644,15034.499,8214.075,32.932,32.932,91.094,24.392,0.287,11562.983,11769.076,7441.129,0.259,2219.498,2.513,1.589,12521.254,4239.535,6432.676,17831.938,1.83,9742.45,9.108,6.559,99.2252578
99,3294.822463,837312.7358,2517518.893,44.923,91.076,42.804,139.347,1446.494,52.494,93.743,16013.149,8967.02,34.667,34.667,95.606,29.156,0.272,11583.977,11798.608,7291.322,0.244,2160.236,2.515,1.554,12103.115,5255.357,6971.075,19049.824,1.786,10667.493,10.754,8.264,97.9767461
99,3300.160072,837312.7264,2517518.885,43.903,79.825,39.512,120.139,1395.852,55.179,100.054,15067.611,8309.612,32.603,32.603,88.934,25.314,0.281,11604.976,11815.338,7397.736,0.253,1879.221,2.514,1.574,11753.914,4418.73,6561.315,18122.922,1.813,9994.58,9.41,6.86,96.7022812
99,3305.501848,837312.7284,2517518.889,44.294,73.719,31.501,115.936,1415.089,54.138,102.299,15266.055,8078.905,37.807,37.807,102.515,24.071,0.305,11625.982,11824.22,7661.249,0.275,1742.154,2.512,1.628,12006.806,4244.076,6715.404,18471.482,1.89,9775.24,9.116,6.567,95.3994219
99,3310.847493,837312.7304,2517518.894,41.562,65.109,40.054,90.164,1285.987,61.672,111.54,13034.62,7206.991,25.033,25.033,66.02,19.694,0.28,11646.997,11859.645,7394.045,0.252,2539.165,2.516,1.569,13066.419,3239.264,5717.835,16214.923,1.809,8965.417,7.311,4.881,27.1668477
99,3316.198198,837312.7325,2517518.898,40.921,58.101,34.62,81.582,1257.271,63.535,118.057,12845.802,6913.286,25.928,25.928,69.428,17.849,0.296,11668.019,11872.744,7573.494,0.267,3668.471,2.515,1.604,15683.931,2929.876,5507.543,15739.23,1.858,8470.457,6.711,4.362,25.7583711
99,3320.699434,837312.7341,2517518.902,41.782,67.385,40.059,94.712,1295.952,61.042,110.398,13462.761,7443.881,26.12,26.12,70.423,20.552,0.28,11685.441,11899.284,7408.581,0.252,2606.075,2.517,1.567,13229.311,3408.302,5791.785,16382.201,1.809,9058.109,7.63,5.164,23.5059648
99,3324.353284,837312.7355,2517518.905,40.995,52.054,29.802,74.307,1260.56,63.318,120.801,12334.197,6465.025,26.75,26.75,68.539,16.312,0.311,11699.864,11897.609,7744.954,0.28,1646.203,2.514,1.636,11982.314,2677.493,5531.42,15793.241,1.908,8278.098,6.202,3.938,22.5200117
99,3328.016956,837312.7369,2517518.908,39.329,68.379,59.177,77.58,1188.356,68.323,114.36,11388.466,6803.974,14.537,14.537,37.109,18.134,0.222,11714.291,11957.101,6858.089,0.2,2197.137,2.523,1.447,11310.453,2789.942,5019.946,14636.256,1.674,8744.348,6.431,4.127,21.5137344
99,3331.691045,837312.7424,2517518.92,37.869,62.481,56.001,68.962,1127.845,72.927,123.453,11180.106,6604.405,14.115,14.115,37.758,16.306,0.232,11729.321,11968.29,6949.949,0.209,1699.771,2.523,1.465,10499.44,2497.833,4611.506,13712.341,1.693,8100.268,5.827,3.636,20.5235742
99,3335.375255,837312.749,2517518.934,36.674,54.833,52.99,56.675,1080.039,76.855,131.57,10196.6,5956.185,12.842,12.842,33.018,13.798,0.241,11743.755,11978.996,7038.928,0.217,1082.791,2.522,1.482,9443.438,2103.395,4301.719,13011.583,1.712,7600.513,4.967,2.975,19.4830664
99,3339.069881,837312.7556,2517518.948,41.429,61.975,38.2,85.751,1279.981,62.055,113.239,12732.287,6977.321,24.977,24.977,64.745,18.78,0.285,11758.192,11971.415,7493.725,0.257,1830.341,2.518,1.576,11848.133,3078.592,5673.501,16114.637,1.825,8830.856,7.003,4.611,18.4276758
99,3342.77433,837312.7622,2517518.962,41.636,64.04,47.202,80.879,1289.314,61.46,107.678,11295.122,6447.002,19.517,19.517,44.452,18.249,0.258,11772.632,12000.272,7219.856,0.233,1597.246,2.521,1.517,10834.205,2905.088,5742.464,16270.635,1.752,9286.913,6.662,4.32,17.6713203
99,3346.488899,837312.7691,2517518.976,44.603,58.406,16.022,100.789,1430.436,53.326,111.563,15728.77,7518.199,48.822,48.822,134.348,20.541,0.352,11787.678,11963.075,8279.726,0.317,1583.861,2.511,1.738,12927.172,3639.731,6839.704,18752.656,2.092,8963.587,8.055,5.553,16.6102109
99,3350.213885,837312.7757,2517518.99,43.391,68.316,33.309,103.324,1371.132,56.557,105.822,14181.297,7579.212,32.766,32.766,86.22,21.831,0.3,11802.124,12008.64,7671.806,0.27,2221.38,2.518,1.608,12986.372,3738.164,6366.124,17681.391,1.871,9449.841,8.233,5.718,15.5032422
99,3353.949289,837312.7826,2517519.004,41.11,71.538,50.9,92.176,1265.705,62.98,108.696,12676.974,7345.268,20.157,20.157,52.8,20.597,0.247,11817.178,12051.765,7125.434,0.223,1714.295,2.524,1.492,10879.459,3313.61,5568.871,15877.958,1.726,9199.976,7.452,5.005,13.9708672
99,3358.033231,837312.7898,2517519.019,39.056,59.291,47.719,70.862,1176.835,69.17,120.924,11338.974,6486.01,17.268,17.268,44.436,16.349,0.257,11832.836,12063.295,7223.645,0.231,1095.421,2.523,1.511,9838.132,2561.142,4940.765,14457.145,1.748,8269.636,5.96,3.743,12.6126484
99,3362.463926,837312.7923,2517519.032,39.777,63.381,49.155,77.607,1207.435,66.951,116.359,11746.231,6758.652,18.067,18.067,46.615,17.704,0.253,11850.909,12084.106,7186.95,0.227,1196.441,2.524,1.501,9966.782,2790.849,5152.539,14936.189,1.738,8594.117,6.433,4.128,11.1736719
99,3366.900276,837312.7904,2517519.042,40.777,67.996,47.933,88.059,1250.918,63.958,111.714,12586.311,7205.862,20.661,20.661,54.566,19.66,0.256,11868.384,12100.29,7230.269,0.231,2014.456,2.524,1.508,11689.448,3162.221,5461.591,15635.283,1.747,8951.446,7.164,4.751,9.6867656
99,3371.341983,837312.7884,2517519.051,40.11,58.689,41.909,75.469,1221.775,65.944,118.242,11823.179,6593.858,20.653,20.653,52.83,16.997,0.274,11885.864,12109.069,7421.753,0.247,1156.694,2.523,1.546,10356.895,2717.216,5253.399,15164.342,1.793,8457.244,6.283,4.005,8.1799297
99,3375.789346,837312.7865,2517519.06,40.709,65.993,45.647,86.34,1247.91,64.159,113.15,12586.632,7136.944,21.345,21.345,56.551,19.225,0.263,11903.35,12132.93,7311.737,0.237,1431.627,2.524,1.521,10686.727,3099.844,5439.902,15586.221,1.764,8837.788,7.044,4.647,6.6556523
99,3380.242066,837312.7845,2517519.069,40.31,69.363,54.9,83.827,1230.425,65.346,111.068,11870.903,6984.168,17.038,17.038,43.361,19.166,0.235,11920.841,12164.894,7039.773,0.212,1357.301,2.528,1.463,9994.148,3009.607,5314.748,15303.115,1.7,9003.487,6.868,4.495,-20.498418
99,3384.700441,837312.7826,2517519.078,41.279,66.399,46.517,86.282,1273.236,62.49,109.799,12186.699,6935.863,20.934,20.934,52.303,19.254,0.26,11938.337,12170.424,7296.589,0.234,920.109,2.526,1.514,9633.396,3097.745,5623.943,16002.532,1.757,9107.584,7.04,4.643,-25.8638008
99,3389.164174,837312.7819,2517519.08,43.205,72.042,41.298,102.786,1362.232,57.064,102.607,13400.823,7452.738,27.301,27.301,68.495,22.139,0.276,11956.44,12180.833,7468.583,0.248,1330.594,2.524,1.548,10798.355,3717.167,6296.613,17524.15,1.798,9745.888,8.195,5.683,-31.2309961
99,3393.63386,837312.7821,2517519.076,42.289,71.007,47.02,94.994,1319.229,59.604,104.505,12592.428,7182.007,22.501,22.501,55.407,20.947,0.259,11973.946,12207.968,7293.53,0.233,995.309,2.527,1.51,9777.677,3418.932,5966.513,16777.445,1.753,9568.905,7.65,5.182,-36.6460039
99,3398.109499,837312.7824,2517519.073,41.67,72.56,52.457,92.663,1290.867,61.362,105.263,12304.311,7172.694,19.58,19.58,48.501,20.769,0.243,11991.455,12234.343,7133.706,0.218,1191.481,2.529,1.474,9850.374,3331.727,5753.987,16296.702,1.715,9500.024,7.486,5.036,-42.0853125
99,3402.59109,837312.7826,2517519.069,41.741,69.219,47.188,91.249,1294.109,61.158,107.154,12465.373,7114.551,21.651,21.651,54.152,20.237,0.258,12009.576,12245.068,7299.726,0.233,864.195,2.527,1.507,9527.841,3279.29,5778.067,16351.173,1.752,9332.352,7.388,4.948,-18.7925703
99,3407.078039,837312.7829,2517519.066,40.21,60.282,48.773,71.792,1226.091,65.645,114.265,10811.886,6211.381,17.064,17.064,39.734,16.569,0.254,12027.096,12265.705,7254.908,0.228,899.97,2.529,1.496,9509.755,2592.343,5283.96,15233.473,1.741,8751.565,6.025,3.795,-24.2815039
99,3411.571536,837312.7831,2517519.062,40.099,57.123,42.557,71.689,1221.302,65.977,117.953,11281.489,6310.337,19.505,19.505,47.631,16.306,0.272,12045.227,12274.649,7456.768,0.245,620.209,2.527,1.535,9353.952,2588.907,5250.054,15156.775,1.788,8477.991,6.018,3.789,-29.77325
99,3416.070986,837312.7834,2517519.058,41.248,63.806,42.85,84.761,1271.852,62.58,111.731,12303.426,6891.072,22.327,22.327,56.401,18.799,0.271,12062.757,12293.176,7454.395,0.244,957.375,2.527,1.533,10023.538,3043.021,5613.801,15979.59,1.785,8950.068,6.933,4.551,-35.3127852
99,3419.388203,837312.7836,2517519.056,41.891,66.926,39.961,93.891,1300.917,60.731,109.887,13302.573,7351.93,25.979,25.979,68.857,20.392,0.28,12076.06,12302.16,7554.066,0.252,1643.651,2.527,1.552,11595.434,3377.525,5828.826,16465.99,1.809,9100.255,7.572,5.113,-68.13125
99,3421.724096,837312.7904,2517519.047,41.064,64.814,42.642,86.986,1263.649,63.115,112.793,12704.954,7109.289,22.933,22.933,60.332,19.212,0.272,12085.132,12315.938,7469.022,0.245,1504.073,2.528,1.533,11146.19,3123.212,5553.89,15844.068,1.787,8865.838,7.089,4.686,-71.0204492
99,3425.404733,837312.8066,2517519.028,41.783,62.659,39.895,85.422,1296.025,61.037,110.475,12328.772,6811.602,23.98,23.98,59.203,18.793,0.28,12100.254,12327.056,7564.21,0.252,702.548,2.527,1.551,9733.517,3066.755,5792.333,16383.441,1.81,9051.792,6.979,4.591,-75.5577031
99,3430.22772,837312.8267,2517519.004,42.736,63.139,34.488,91.789,1340.075,58.354,108.505,13068.586,7028.305,28.775,28.775,71.994,19.743,0.297,12119.011,12337.228,7754.638,0.267,1250.714,2.526,1.588,11210.702,3299.274,6125.345,17136.734,1.859,9216.161,7.425,4.981,49.861418
99,3435.05279,837312.8475,2517518.979,39.573,59.512,46.987,72.037,1198.718,67.574,118.496,11279.284,6432.172,17.786,17.786,44.477,16.545,0.259,12138.378,12377.973,7346.48,0.233,2157.759,2.531,1.502,12208.477,2600.586,5091.733,14798.644,1.754,8439.138,6.043,3.809,42.0983633
